time,msg,codes,model,count,num_rows,rows
time,msg,codes,model,count,num_rows,rows
2020-07-11 22:23:35,,{48}0e10fb777bf0;{0},BRAVO,1,2,;
2020-07-11 22:23:47,,{48}0e10fb7b77f0;{0},BRAVO,1,2,;
2020-07-11 22:24:00,,{48}0e10fb7774f7;{0},BRAVO,1,2,;
2020-07-11 22:24:12,,{48}0e10fb7675f7;{0},BRAVO,1,2,;
2020-07-11 22:25:01,,{48}0e10fb7e7fe5;{0},BRAVO,1,2,;
2020-07-11 22:25:14,,{48}0e10fb677704;{0},BRAVO,1,2,;
2020-07-11 22:25:26,,{48}0e10fb7575f8;{0},BRAVO,1,2,;
2020-07-11 22:25:38,,{48}0e10fb7776f5;{0},BRAVO,1,2,;
2020-07-11 22:25:51,,{48}0e10fb8a8fc9;{0},BRAVO,1,2,;
2020-07-11 22:26:16,,{48}0e10fb8784d7;{0},BRAVO,1,2,;
2020-07-11 22:26:28,,{48}0e10fb827fe1;{0},BRAVO,1,2,;
2020-07-11 22:26:40,,{48}0e10fb7e71f3;{0},BRAVO,1,2,;
2020-07-11 22:26:53,,{48}0e10fb6b6e09;{0},BRAVO,1,2,;
2020-07-11 22:27:05,,{48}0e10fb6d6d08;{0},BRAVO,1,2,;
2020-07-11 22:27:17,,{48}0e10fb696a0f;{0},BRAVO,1,2,;
2020-07-11 22:27:30,,{48}0e10fb717001;{0},BRAVO,1,2,;
2020-07-11 22:27:42,,{48}0e10fb6e6e06;{0},BRAVO,1,2,;
2020-07-11 22:27:54,,{48}0e10fb6d670e;{0},BRAVO,1,2,;
2020-07-11 22:28:07,,{48}0e10fb656716;{0},BRAVO,1,2,;
2020-07-11 22:28:19,,{48}0e10fb646519;{0},BRAVO,1,2,;
2020-07-11 22:28:31,,{48}0e10fb6b6512;{0},BRAVO,1,2,;
2020-07-11 22:28:44,,{48}0e10fb64641a;{0},BRAVO,1,2,;
2020-07-11 22:28:56,,{48}0e10fb8a8ace;{0},BRAVO,1,2,;
2020-07-11 22:29:08,,{48}0e10fb8e7dd7;{0},BRAVO,1,2,;
2020-07-11 22:29:21,,{48}0e10fb7d7ee7;{0},BRAVO,1,2,;
2020-07-11 22:29:33,,{48}0e10fb7f7fe4;{0},BRAVO,1,2,;
2020-07-11 22:29:58,,{48}0e10fb7c82e4;{0},BRAVO,1,2,;
2020-07-11 22:30:23,,{48}0e10fb7678f4;{0},BRAVO,1,2,;
2020-07-11 22:30:35,,{48}0e10fb7677f5;{0},BRAVO,1,2,;
2020-07-11 22:30:47,,{48}0e10fb7777f4;{0},BRAVO,1,2,;
2020-07-11 22:31:00,,{48}0e10fb7675f7;{0},BRAVO,1,2,;
2020-07-11 22:31:12,,{48}0e10fb7474fa;{0},BRAVO,1,2,;
2020-07-11 22:31:24,,{48}0e10fb7274fc;{0},BRAVO,1,2,;
2020-07-11 22:31:49,,{48}0e10fb7475f9;{0},BRAVO,1,2,;
2020-07-11 22:32:14,,{48}0e10fb7577f6;{0},BRAVO,1,2,;
2020-07-11 22:32:26,,{48}0e10fb8d8fc6;{0},BRAVO,1,2,;
2020-07-11 22:32:38,,{48}0e10fb8a8ace;{0},BRAVO,1,2,;
2020-07-11 22:32:51,,{48}0e10fb8988d1;{0},BRAVO,1,2,;
2020-07-11 22:33:16,,{48}0e10fb8484da;{0},BRAVO,1,2,;
2020-07-11 22:33:28,,{48}0e10fb8483db;{0},BRAVO,1,2,;
2020-07-11 22:33:40,,{48}0e10fb8282de;{0},BRAVO,1,2,;
2020-07-11 22:33:53,,{48}0e10fb7f7de6;{0},BRAVO,1,2,;
2020-07-11 22:34:17,,{48}0e10fb444559;{0},BRAVO,1,2,;
2020-07-11 22:34:30,,{48}0e10fb494950;{0},BRAVO,1,2,;
2020-07-11 22:34:42,,{48}0e10fb4a494f;{0},BRAVO,1,2,;
2020-07-11 22:34:54,,{48}0e10fb4b4d4a;{0},BRAVO,1,2,;
2020-07-11 22:35:07,,{48}0e10fb4a4d4b;{0},BRAVO,1,2,;
2020-07-11 22:35:31,,{48}0e10fb494a4f;{0},BRAVO,1,2,;
2020-07-11 22:35:56,,{48}0e10fb4a4b4d;{0},BRAVO,1,2,;
2020-07-11 22:36:08,,{48}0e10fb494950;{0},BRAVO,1,2,;
2020-07-11 22:36:33,,{48}0e10fb454459;{0},BRAVO,1,2,;
2020-07-11 22:36:45,,{48}0e10fb43435c;{0},BRAVO,1,2,;
2020-07-11 22:36:58,,{48}0e10fb43425d;{0},BRAVO,1,2,;
2020-07-11 22:37:23,,{48}0e10fb44445a;{0},BRAVO,1,2,;
2020-07-11 22:37:35,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-11 22:37:47,,{48}0e10fb43445b;{0},BRAVO,1,2,;
2020-07-11 22:38:00,,{48}0e10fb44445a;{0},BRAVO,1,2,;
2020-07-11 22:38:12,,{48}0e10fb43435c;{0},BRAVO,1,2,;
2020-07-11 22:38:24,,{48}0e10fb44425c;{0},BRAVO,1,2,;
2020-07-11 22:38:37,,{48}0e10fb403e64;{0},BRAVO,1,2,;
2020-07-11 22:38:49,,{48}0e10fb41574a;{0},BRAVO,1,2,;
2020-07-11 22:39:01,,{48}0e10fb887edc;{0},BRAVO,1,2,;
2020-07-11 22:39:14,,{48}0e10fb7a78f0;{0},BRAVO,1,2,;
2020-07-11 22:39:26,,{48}0e10fb7677f5;{0},BRAVO,1,2,;
2020-07-11 22:39:38,,{48}0e10fb7a87e1;{0},BRAVO,1,2,;
2020-07-11 22:40:03,,{48}0e10fb7878f2;{0},BRAVO,1,2,;
2020-07-11 22:40:15,,{48}0e10fb7878f2;{0},BRAVO,1,2,;
2020-07-11 22:40:28,,{48}0e10fb7878f2;{0},BRAVO,1,2,;
2020-07-11 22:40:40,,{48}0e10fb7877f3;{0},BRAVO,1,2,;
2020-07-11 22:41:05,,{48}0e10fb606121;{0},BRAVO,1,2,;
2020-07-11 22:41:42,,{48}0e10fb63631c;{0},BRAVO,1,2,;
2020-07-11 22:41:54,,{48}0e10fb64631b;{0},BRAVO,1,2,;
2020-07-11 22:42:07,,{48}0e10fb626020;{0},BRAVO,1,2,;
2020-07-11 22:42:19,,{48}0e10fb5b5a2d;{0},BRAVO,1,2,;
2020-07-11 22:42:31,,{48}0e10fb585634;{0},BRAVO,1,2,;
2020-07-11 22:42:44,,{48}0e10fb555538;{0},BRAVO,1,2,;
2020-07-11 22:42:56,,{48}0e10fb565537;{0},BRAVO,1,2,;
2020-07-11 22:43:08,,{48}0e10fb54543a;{0},BRAVO,1,2,;
2020-07-11 22:43:21,,{48}0e10fb52513f;{0},BRAVO,1,2,;
2020-07-11 22:43:33,,{48}0e10fb4e4e46;{0},BRAVO,1,2,;
2020-07-11 22:43:45,,{48}0e10fb4d4a4b;{0},BRAVO,1,2,;
2020-07-11 22:43:58,,{48}0e10fb4a494f;{0},BRAVO,1,2,;
2020-07-11 22:44:10,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-11 22:44:22,,{48}0e10fb484852;{0},BRAVO,1,2,;
2020-07-11 22:44:35,,{48}0e10fb484e4c;{0},BRAVO,1,2,;
2020-07-11 22:44:47,,{48}0e10fb45435a;{0},BRAVO,1,2,;
2020-07-11 22:45:00,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-11 22:45:12,,{48}0e10fb43425d;{0},BRAVO,1,2,;
2020-07-11 22:45:24,,{48}0e10fb43425d;{0},BRAVO,1,2,;
2020-07-11 22:45:37,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-11 22:45:49,,{48}0e10fb41445d;{0},BRAVO,1,2,;
2020-07-11 22:46:01,,{48}0e10fb657d00;{0},BRAVO,1,2,;
2020-07-11 22:46:14,,{48}0e10fb858ad3;{0},BRAVO,1,2,;
2020-07-11 22:46:26,,{48}0e10fb8e90c4;{0},BRAVO,1,2,;
2020-07-11 22:46:38,,{48}0e10fb9894b6;{0},BRAVO,1,2,;
2020-07-11 22:46:51,,{48}0e10fb918ec3;{0},BRAVO,1,2,;
2020-07-11 22:47:03,,{48}0e10fb8e8ec6;{0},BRAVO,1,2,;
2020-07-11 22:47:15,,{48}0e10fb8f8ac9;{0},BRAVO,1,2,;
2020-07-11 22:47:28,,{48}0e10fb8e8fc5;{0},BRAVO,1,2,;
2020-07-11 22:47:40,,{48}0e10fb9590bd;{0},BRAVO,1,2,;
2020-07-11 22:47:52,,{48}0e10fb8e8dc7;{0},BRAVO,1,2,;
2020-07-11 22:48:05,,{48}0e10fb8f8dc6;{0},BRAVO,1,2,;
2020-07-11 22:48:17,,{48}0e10fb948ec0;{0},BRAVO,1,2,;
2020-07-11 22:48:30,,{48}0e10fb8e8fc5;{0},BRAVO,1,2,;
2020-07-11 22:48:42,,{48}0e10fb8885d5;{0},BRAVO,1,2,;
2020-07-11 22:48:54,,{48}0e10fb8382dd;{0},BRAVO,1,2,;
2020-07-11 22:49:07,,{48}0e10fb7e7de7;{0},BRAVO,1,2,;
2020-07-11 22:49:19,,{48}0e10fb8784d7;{0},BRAVO,1,2,;
2020-07-11 22:49:31,,{48}0e10fb8384db;{0},BRAVO,1,2,;
2020-07-11 22:49:44,,{48}0e10fb7f7de6;{0},BRAVO,1,2,;
2020-07-11 22:49:56,,{48}0e10fb827fe1;{0},BRAVO,1,2,;
2020-07-11 22:50:08,,{48}0e10fb7e7ee6;{0},BRAVO,1,2,;
2020-07-11 22:50:21,,{48}0e10fb7d7de8;{0},BRAVO,1,2,;
2020-07-11 22:50:33,,{48}0e10fb7d7ce9;{0},BRAVO,1,2,;
2020-07-11 22:50:46,,{48}0e10fb7a7cec;{0},BRAVO,1,2,;
2020-07-11 22:50:58,,{48}0e10fb7d7ce9;{0},BRAVO,1,2,;
2020-07-11 22:51:10,,{48}0e10fb7b7ceb;{0},BRAVO,1,2,;
2020-07-11 22:51:23,,{48}0e10fb7b7ceb;{0},BRAVO,1,2,;
2020-07-11 22:51:35,,{48}0e10fb7b7bec;{0},BRAVO,1,2,;
2020-07-11 22:51:47,,{48}0e10fb837fe0;{0},BRAVO,1,2,;
2020-07-11 22:52:00,,{48}0e10fb7c78ee;{0},BRAVO,1,2,;
2020-07-11 22:52:12,,{48}0e10fb7777f4;{0},BRAVO,1,2,;
2020-07-11 22:52:24,,{48}0e10fb7677f5;{0},BRAVO,1,2,;
2020-07-11 22:52:37,,{48}0e10fb7676f6;{0},BRAVO,1,2,;
2020-07-11 22:52:49,,{48}0e10fb7574f9;{0},BRAVO,1,2,;
2020-07-11 22:53:01,,{48}0e10fb7471fd;{0},BRAVO,1,2,;
2020-07-11 22:53:14,,{48}0e10fb7271ff;{0},BRAVO,1,2,;
2020-07-11 22:53:26,,{48}0e10fb726e02;{0},BRAVO,1,2,;
2020-07-11 22:53:39,,{48}0e10fb7571fc;{0},BRAVO,1,2,;
2020-07-11 22:53:51,,{48}0e10fb6f76fd;{0},BRAVO,1,2,;
2020-07-11 22:54:03,,{48}0e10fb746fff;{0},BRAVO,1,2,;
2020-07-11 22:54:16,,{48}0e10fb7d83e2;{0},BRAVO,1,2,;
2020-07-11 22:54:28,,{48}0e10fb8584d9;{0},BRAVO,1,2,;
2020-07-11 22:54:40,,{48}0e10fb8383dc;{0},BRAVO,1,2,;
2020-07-11 22:54:53,,{48}0e10fb8f89ca;{0},BRAVO,1,2,;
2020-07-11 22:55:05,,{48}0e10fb8e8dc7;{0},BRAVO,1,2,;
2020-07-11 22:55:17,,{48}0e10fb8d8bca;{0},BRAVO,1,2,;
2020-07-11 22:55:30,,{48}0e10fb8a89cf;{0},BRAVO,1,2,;
2020-07-11 22:55:42,,{48}0e10fb8885d5;{0},BRAVO,1,2,;
2020-07-11 22:55:54,,{48}0e10fb887edc;{0},BRAVO,1,2,;
2020-07-11 22:56:07,,{48}0e10fb7d7de8;{0},BRAVO,1,2,;
2020-07-11 22:56:19,,{48}0e10fb7c7beb;{0},BRAVO,1,2,;
2020-07-11 22:56:32,,{48}0e10fb8789d2;{0},BRAVO,1,2,;
2020-07-11 22:56:44,,{48}0e10fb7c8ed8;{0},BRAVO,1,2,;
2020-07-11 22:56:56,,{48}0e10fb8787d4;{0},BRAVO,1,2,;
2020-07-11 22:57:09,,{48}0e10fb8484da;{0},BRAVO,1,2,;
2020-07-11 22:57:21,,{48}0e10fb8382dd;{0},BRAVO,1,2,;
2020-07-11 22:57:33,,{48}0e10fb8282de;{0},BRAVO,1,2,;
2020-07-11 22:57:46,,{48}0e10fb7f7de6;{0},BRAVO,1,2,;
2020-07-11 22:57:58,,{48}0e10fb8984d5;{0},BRAVO,1,2,;
2020-07-11 22:58:10,,{48}0e10fb8483db;{0},BRAVO,1,2,;
2020-07-11 22:58:23,,{48}0e10fb7e82e2;{0},BRAVO,1,2,;
2020-07-11 22:58:35,,{48}0e10fb7d7ce9;{0},BRAVO,1,2,;
2020-07-11 22:58:47,,{48}0e10fb7471fd;{0},BRAVO,1,2,;
2020-07-11 22:59:00,,{48}0e10fb7b7aed;{0},BRAVO,1,2,;
2020-07-11 22:59:12,,{48}0e10fb7b7aed;{0},BRAVO,1,2,;
2020-07-11 22:59:37,,{48}0e10fb7677f5;{0},BRAVO,1,2,;
2020-07-11 22:59:49,,{48}0e10fb7274fc;{0},BRAVO,1,2,;
2020-07-11 23:00:02,,{48}0e10fb7274fc;{0},BRAVO,1,2,;
2020-07-11 23:00:14,,{48}0e10fb7574f9;{0},BRAVO,1,2,;
2020-07-11 23:00:39,,{48}0e10fb7b74f3;{0},BRAVO,1,2,;
2020-07-11 23:00:51,,{48}0e10fb717001;{0},BRAVO,1,2,;
2020-07-11 23:01:03,,{48}0e10fb707002;{0},BRAVO,1,2,;
2020-07-11 23:01:16,,{48}0e10fb7d78ed;{0},BRAVO,1,2,;
2020-07-11 23:01:40,,{48}0e10fb727000;{0},BRAVO,1,2,;
2020-07-11 23:01:53,,{48}0e10fb6d7005;{0},BRAVO,1,2,;
2020-07-11 23:02:05,,{48}0e10fb6b6b0c;{0},BRAVO,1,2,;
2020-07-11 23:02:18,,{48}0e10fb6d6f06;{0},BRAVO,1,2,;
2020-07-11 23:02:42,,{48}0e10fb676516;{0},BRAVO,1,2,;
2020-07-11 23:02:55,,{48}0e10fb656518;{0},BRAVO,1,2,;
2020-07-11 23:03:07,,{48}0e10fb676a11;{0},BRAVO,1,2,;
2020-07-11 23:03:19,,{48}0e10fb63601f;{0},BRAVO,1,2,;
2020-07-11 23:03:32,,{48}0e10fb605d25;{0},BRAVO,1,2,;
2020-07-11 23:03:44,,{48}0e10fb5d6025;{0},BRAVO,1,2,;
2020-07-11 23:03:56,,{48}0e10fb605d25;{0},BRAVO,1,2,;
2020-07-11 23:04:09,,{48}0e10fb5d5d28;{0},BRAVO,1,2,;
2020-07-11 23:04:21,,{48}0e10fb615c25;{0},BRAVO,1,2,;
2020-07-11 23:04:34,,{48}0e10fb565636;{0},BRAVO,1,2,;
2020-07-11 23:04:46,,{48}0e10fb555736;{0},BRAVO,1,2,;
2020-07-11 23:04:58,,{48}0e10fb555538;{0},BRAVO,1,2,;
2020-07-11 23:05:11,,{48}0e10fb555835;{0},BRAVO,1,2,;
2020-07-11 23:05:23,,{48}0e10fb5a5830;{0},BRAVO,1,2,;
2020-07-11 23:05:35,,{48}0e10fb575635;{0},BRAVO,1,2,;
2020-07-11 23:05:48,,{48}0e10fb565636;{0},BRAVO,1,2,;
2020-07-11 23:06:00,,{48}0e10fb555538;{0},BRAVO,1,2,;
2020-07-11 23:06:12,,{48}0e10fb555538;{0},BRAVO,1,2,;
2020-07-11 23:06:25,,{48}0e10fb54543a;{0},BRAVO,1,2,;
2020-07-11 23:06:37,,{48}0e10fb52523e;{0},BRAVO,1,2,;
2020-07-11 23:06:49,,{48}0e10fb52523e;{0},BRAVO,1,2,;
2020-07-11 23:07:02,,{48}0e10fb515041;{0},BRAVO,1,2,;
2020-07-11 23:07:14,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:07:27,,{48}0e10fb515140;{0},BRAVO,1,2,;
2020-07-11 23:07:39,,{48}0e10fb545836;{0},BRAVO,1,2,;
2020-07-11 23:07:51,,{48}0e10fb575536;{0},BRAVO,1,2,;
2020-07-11 23:08:04,,{48}0e10fb565537;{0},BRAVO,1,2,;
2020-07-11 23:08:16,,{48}0e10fb565438;{0},BRAVO,1,2,;
2020-07-11 23:08:28,,{48}0e10fb555439;{0},BRAVO,1,2,;
2020-07-11 23:08:41,,{48}0e10fb544e40;{0},BRAVO,1,2,;
2020-07-11 23:08:53,,{48}0e10fb4b4a4d;{0},BRAVO,1,2,;
2020-07-11 23:09:05,,{48}0e10fb484b4f;{0},BRAVO,1,2,;
2020-07-11 23:09:18,,{48}0e10fb4b4d4a;{0},BRAVO,1,2,;
2020-07-11 23:09:30,,{48}0e10fb4d5540;{0},BRAVO,1,2,;
2020-07-11 23:09:42,,{48}0e10fb585733;{0},BRAVO,1,2,;
2020-07-11 23:09:55,,{48}0e10fb54513d;{0},BRAVO,1,2,;
2020-07-11 23:10:07,,{48}0e10fb4f5043;{0},BRAVO,1,2,;
2020-07-11 23:10:20,,{48}0e10fb52563a;{0},BRAVO,1,2,;
2020-07-11 23:10:32,,{48}0e10fb545b33;{0},BRAVO,1,2,;
2020-07-11 23:10:44,,{48}0e10fb555736;{0},BRAVO,1,2,;
2020-07-11 23:10:57,,{48}0e10fb61651c;{0},BRAVO,1,2,;
2020-07-11 23:11:09,,{48}0e10fb686713;{0},BRAVO,1,2,;
2020-07-11 23:11:21,,{48}0e10fb615a27;{0},BRAVO,1,2,;
2020-07-11 23:11:34,,{48}0e10fb57602b;{0},BRAVO,1,2,;
2020-07-11 23:11:46,,{48}0e10fb605b27;{0},BRAVO,1,2,;
2020-07-11 23:11:58,,{48}0e10fb585634;{0},BRAVO,1,2,;
2020-07-11 23:12:11,,{48}0e10fb5a5b2d;{0},BRAVO,1,2,;
2020-07-11 23:12:23,,{48}0e10fb5b5a2d;{0},BRAVO,1,2,;
2020-07-11 23:12:36,,{48}0e10fb5a5830;{0},BRAVO,1,2,;
2020-07-11 23:12:48,,{48}0e10fb585733;{0},BRAVO,1,2,;
2020-07-11 23:13:00,,{48}0e10fb565636;{0},BRAVO,1,2,;
2020-07-11 23:13:13,,{48}0e10fb565735;{0},BRAVO,1,2,;
2020-07-11 23:13:25,,{48}0e10fb575734;{0},BRAVO,1,2,;
2020-07-11 23:13:37,,{48}0e10fb575734;{0},BRAVO,1,2,;
2020-07-11 23:13:50,,{48}0e10fb5a5b2d;{0},BRAVO,1,2,;
2020-07-11 23:14:02,,{48}0e10fb5b5b2c;{0},BRAVO,1,2,;
2020-07-11 23:14:14,,{48}0e10fb5b5a2d;{0},BRAVO,1,2,;
2020-07-11 23:14:27,,{48}0e10fb5c5b2b;{0},BRAVO,1,2,;
2020-07-11 23:14:39,,{48}0e10fb5a5a2e;{0},BRAVO,1,2,;
2020-07-11 23:14:52,,{48}0e10fb5a5b2d;{0},BRAVO,1,2,;
2020-07-11 23:15:04,,{48}0e10fb5a5a2e;{0},BRAVO,1,2,;
2020-07-11 23:15:16,,{48}0e10fb585535;{0},BRAVO,1,2,;
2020-07-11 23:15:29,,{48}0e10fb565636;{0},BRAVO,1,2,;
2020-07-11 23:15:41,,{48}0e10fb565735;{0},BRAVO,1,2,;
2020-07-11 23:15:53,,{48}0e10fb565537;{0},BRAVO,1,2,;
2020-07-11 23:16:06,,{48}0e10fb555538;{0},BRAVO,1,2,;
2020-07-11 23:16:18,,{48}0e10fb54523c;{0},BRAVO,1,2,;
2020-07-11 23:16:30,,{48}0e10fb52513f;{0},BRAVO,1,2,;
2020-07-11 23:16:43,,{48}0e10fb52543c;{0},BRAVO,1,2,;
2020-07-11 23:16:55,,{48}0e10fb52523e;{0},BRAVO,1,2,;
2020-07-11 23:17:07,,{48}0e10fb51553c;{0},BRAVO,1,2,;
2020-07-11 23:17:20,,{48}0e10fb575635;{0},BRAVO,1,2,;
2020-07-11 23:17:32,,{48}0e10fb55523b;{0},BRAVO,1,2,;
2020-07-11 23:17:45,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:17:57,,{48}0e10fb505141;{0},BRAVO,1,2,;
2020-07-11 23:18:09,,{48}0e10fb515041;{0},BRAVO,1,2,;
2020-07-11 23:18:22,,{48}0e10fb505141;{0},BRAVO,1,2,;
2020-07-11 23:18:34,,{48}0e10fb55612c;{0},BRAVO,1,2,;
2020-07-11 23:18:46,,{48}0e10fb575536;{0},BRAVO,1,2,;
2020-07-11 23:18:59,,{48}0e10fb545836;{0},BRAVO,1,2,;
2020-07-11 23:19:11,,{48}0e10fb575437;{0},BRAVO,1,2,;
2020-07-11 23:19:23,,{48}0e10fb52513f;{0},BRAVO,1,2,;
2020-07-11 23:19:36,,{48}0e10fb504e44;{0},BRAVO,1,2,;
2020-07-11 23:19:48,,{48}0e10fb4e4e46;{0},BRAVO,1,2,;
2020-07-11 23:20:00,,{48}0e10fb4d4b4a;{0},BRAVO,1,2,;
2020-07-11 23:20:13,,{48}0e10fb4d4d48;{0},BRAVO,1,2,;
2020-07-11 23:20:25,,{48}0e10fb4d4d48;{0},BRAVO,1,2,;
2020-07-11 23:20:38,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-11 23:20:50,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-11 23:21:02,,{48}0e10fb4b4d4a;{0},BRAVO,1,2,;
2020-07-11 23:21:15,,{48}0e10fb5d5530;{0},BRAVO,1,2,;
2020-07-11 23:21:27,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:21:39,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:21:52,,{48}0e10fb505141;{0},BRAVO,1,2,;
2020-07-11 23:22:04,,{48}0e10fb515140;{0},BRAVO,1,2,;
2020-07-11 23:22:16,,{48}0e10fb52523e;{0},BRAVO,1,2,;
2020-07-11 23:22:29,,{48}0e10fb54543a;{0},BRAVO,1,2,;
2020-07-11 23:22:41,,{48}0e10fb625828;{0},BRAVO,1,2,;
2020-07-11 23:22:53,,{48}0e10fb524f41;{0},BRAVO,1,2,;
2020-07-11 23:23:06,,{48}0e10fb4e4d47;{0},BRAVO,1,2,;
2020-07-11 23:23:18,,{48}0e10fb4b4b4c;{0},BRAVO,1,2,;
2020-07-11 23:23:31,,{48}0e10fb4a5840;{0},BRAVO,1,2,;
2020-07-11 23:23:43,,{48}0e10fb544e40;{0},BRAVO,1,2,;
2020-07-11 23:23:55,,{48}0e10fb4a494f;{0},BRAVO,1,2,;
2020-07-11 23:24:08,,{48}0e10fb50583a;{0},BRAVO,1,2,;
2020-07-11 23:24:20,,{48}0e10fb4f4f44;{0},BRAVO,1,2,;
2020-07-11 23:24:32,,{48}0e10fb585832;{0},BRAVO,1,2,;
2020-07-11 23:24:45,,{48}0e10fb524b45;{0},BRAVO,1,2,;
2020-07-11 23:24:57,,{48}0e10fb474457;{0},BRAVO,1,2,;
2020-07-11 23:25:09,,{48}0e10fb44613d;{0},BRAVO,1,2,;
2020-07-11 23:25:22,,{48}0e10fb544b43;{0},BRAVO,1,2,;
2020-07-11 23:25:34,,{48}0e10fb5a5830;{0},BRAVO,1,2,;
2020-07-11 23:25:46,,{48}0e10fb4d494c;{0},BRAVO,1,2,;
2020-07-11 23:25:59,,{48}0e10fb45435a;{0},BRAVO,1,2,;
2020-07-11 23:26:11,,{48}0e10fb42425e;{0},BRAVO,1,2,;
2020-07-11 23:26:24,,{48}0e10fb414160;{0},BRAVO,1,2,;
2020-07-11 23:26:36,,{48}0e10fb414f52;{0},BRAVO,1,2,;
2020-07-11 23:26:48,,{48}0e10fb474457;{0},BRAVO,1,2,;
2020-07-11 23:27:01,,{48}0e10fb42415f;{0},BRAVO,1,2,;
2020-07-11 23:27:13,,{48}0e10fb404062;{0},BRAVO,1,2,;
2020-07-11 23:27:25,,{48}0e10fb41574a;{0},BRAVO,1,2,;
2020-07-11 23:27:38,,{48}0e10fb4f4d46;{0},BRAVO,1,2,;
2020-07-11 23:27:50,,{48}0e10fb4b4a4d;{0},BRAVO,1,2,;
2020-07-11 23:28:02,,{48}0e10fb495841;{0},BRAVO,1,2,;
2020-07-11 23:28:15,,{48}0e10fb56523a;{0},BRAVO,1,2,;
2020-07-11 23:28:27,,{48}0e10fb514f42;{0},BRAVO,1,2,;
2020-07-11 23:28:39,,{48}0e10fb546a24;{0},BRAVO,1,2,;
2020-07-11 23:28:52,,{48}0e10fb717001;{0},BRAVO,1,2,;
2020-07-11 23:29:04,,{48}0e10fb716f02;{0},BRAVO,1,2,;
2020-07-11 23:29:17,,{48}0e10fb6f6b08;{0},BRAVO,1,2,;
2020-07-11 23:29:29,,{48}0e10fb676219;{0},BRAVO,1,2,;
2020-07-11 23:29:41,,{48}0e10fb605c26;{0},BRAVO,1,2,;
2020-07-11 23:29:54,,{48}0e10fb5b582f;{0},BRAVO,1,2,;
2020-07-11 23:30:06,,{48}0e10fb57701b;{0},BRAVO,1,2,;
2020-07-11 23:30:18,,{48}0e10fb655d20;{0},BRAVO,1,2,;
2020-07-11 23:30:31,,{48}0e10fb585634;{0},BRAVO,1,2,;
2020-07-11 23:30:43,,{48}0e10fb54523c;{0},BRAVO,1,2,;
2020-07-11 23:31:08,,{48}0e10fb515140;{0},BRAVO,1,2,;
2020-07-11 23:31:20,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:31:32,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:31:45,,{48}0e10fb546a24;{0},BRAVO,1,2,;
2020-07-11 23:32:10,,{48}0e10fb5c572f;{0},BRAVO,1,2,;
2020-07-11 23:32:22,,{48}0e10fb546529;{0},BRAVO,1,2,;
2020-07-11 23:32:34,,{48}0e10fb585238;{0},BRAVO,1,2,;
2020-07-11 23:32:47,,{48}0e10fb505042;{0},BRAVO,1,2,;
2020-07-11 23:33:11,,{48}0e10fb4b4a4d;{0},BRAVO,1,2,;
2020-07-11 23:33:24,,{48}0e10fb4a4a4e;{0},BRAVO,1,2,;
2020-07-11 23:33:36,,{48}0e10fb496336;{0},BRAVO,1,2,;
2020-07-11 23:33:48,,{48}0e10fb5a5533;{0},BRAVO,1,2,;
2020-07-11 23:34:01,,{48}0e10fb524f41;{0},BRAVO,1,2,;
2020-07-11 23:34:13,,{48}0e10fb4e4d47;{0},BRAVO,1,2,;
2020-07-11 23:34:25,,{48}0e10fb4b4a4d;{0},BRAVO,1,2,;
2020-07-11 23:34:38,,{48}0e10fb4a494f;{0},BRAVO,1,2,;
2020-07-11 23:34:50,,{48}0e10fb494a4f;{0},BRAVO,1,2,;
2020-07-11 23:35:03,,{48}0e10fb4a4a4e;{0},BRAVO,1,2,;
2020-07-11 23:35:15,,{48}0e10fb4a494f;{0},BRAVO,1,2,;
2020-07-11 23:35:27,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-11 23:35:40,,{48}0e10fb4b5047;{0},BRAVO,1,2,;
2020-07-11 23:35:52,,{48}0e10fb4d4b4a;{0},BRAVO,1,2,;
2020-07-11 23:36:04,,{48}0e10fb494851;{0},BRAVO,1,2,;
2020-07-11 23:36:17,,{48}0e10fb484753;{0},BRAVO,1,2,;
2020-07-11 23:36:29,,{48}0e10fb474754;{0},BRAVO,1,2,;
2020-07-11 23:36:41,,{48}0e10fb484a50;{0},BRAVO,1,2,;
2020-07-11 23:36:54,,{48}0e10fb4a5840;{0},BRAVO,1,2,;
2020-07-11 23:37:06,,{48}0e10fb5a6028;{0},BRAVO,1,2,;
2020-07-11 23:37:18,,{48}0e10fb587d0d;{0},BRAVO,1,2,;
2020-07-11 23:37:31,,{48}0e10fb9fae95;{0},BRAVO,1,2,;
